Sample	fws	bin_0	bin_1	bin_2	bin_3	bin_4	bin_5	bin_6	bin_7	bin_8	bin_9
VVX04304	0.99933714	1.1263492e-06	7.9703976e-05	0.00017273385	0.00024165666	9.921031e-05	0.00012403353	0.000381547	0.0010860321	0.0	0.0
VVX04305	0.99957085	4.643529e-06	0.00030521117	0.00040089886	4.942698e-05	0.0	9.8229255e-05	0.0	0.0004897681	0.00013610628	0.00018429165
VVX04306	0.9989648	1.7612781e-06	0.00014687376	0.00088419265	0.00055236707	7.580954e-05	0.00019250133	0.0	0.00073483365	0.00039666294	0.0007215076
VVX04307	0.45023984	0.0019468792	0.07040345	0.11731273	0.16116294	0.1933212	0.21435882	0.22352538	0.26156414	0.27271506	0.28070948
VVX04308	0.9582726	0.00016398332	0.005152965	0.010072731	0.013431256	0.011824925	0.016589398	0.015736314	0.020526815	0.018310886	0.024680953
VVX04310	0.54401	0.0014931001	0.050700292	0.09107288	0.11516157	0.15281782	0.17974043	0.20100336	0.21592815	0.23190688	0.23351341
VVX04311	0.8257648	0.0005989034	0.025548937	0.041786376	0.05519595	0.063065596	0.07647306	0.08051517	0.07377371	0.079669796	0.08241076
VVX04313	0.6981189	0.0012687107	0.041710023	0.07050147	0.09005716	0.11577485	0.12601921	0.13211253	0.13845696	0.14574678	0.13704921
VVX04314	0.9944304	2.0404594e-05	0.00065714185	0.0019369867	0.002933967	0.0032500415	0.003684959	0.0016051554	0.0025879839	0.0011447604	0.0019067901
VVX04315	0.9991917	5.2540904e-06	0.00013278256	0.0009134197	0.00052583887	0.0005823311	0.0	0.00024826542	0.00068117847	0.00015156991	0.0
VVX04321	0.6717351	0.0011304806	0.04178154	0.0706312	0.097492896	0.12498397	0.12492642	0.14211968	0.15118499	0.15495554	0.16732861
VVX04322	0.99421304	3.4324155e-05	0.0009966991	0.0016340641	0.001993222	0.0024373955	0.002300824	0.0021450561	0.0035514024	0.0017518532	0.0027597535
VVX04323	0.97663534	8.4159605e-05	0.0033206108	0.0059218383	0.0068728374	0.010859831	0.011214106	0.009029882	0.009735352	0.011520453	0.009686322
VVX04324	0.9097801	0.00032578045	0.0119332615	0.02018082	0.028535016	0.033324964	0.038447693	0.037908927	0.04097836	0.044833444	0.041321404
VVX04326	0.97809714	8.7554356e-05	0.0028644085	0.0063461754	0.006887648	0.010020071	0.009892256	0.009215692	0.010790262	0.0075797862	0.010088813
VVX04327	0.4998655	0.002242674	0.053033378	0.09652852	0.125601	0.154285	0.19201611	0.22224592	0.23282367	0.26417762	0.2645809
VVX04328	0.530551	0.0023343675	0.05073508	0.0848595	0.11794799	0.15288748	0.17883717	0.21165471	0.23384163	0.24690327	0.23004654
VVX04330	0.9984333	5.3915583e-06	7.9470585e-05	0.0007924217	0.00011836537	0.00042561544	0.0	0.001025641	0.0018587067	0.00028443433	0.0005005452
VVX04331	0.9978306	6.091678e-06	0.00025226673	0.00066132256	0.0008063834	0.00044319508	0.0013914704	0.0015965292	0.0009090996	0.001286838	0.0
VVX04332	0.867461	0.0005526992	0.016756367	0.03008215	0.03828754	0.048825163	0.048600554	0.0582195	0.06490758	0.06757546	0.060859095
VVX04333	0.81346387	0.0006269336	0.022316657	0.03716252	0.055684093	0.06753759	0.07468368	0.08194732	0.09498312	0.07822597	0.09613303
VVX04334	0.99555933	5.0746125e-06	0.0010534191	0.0017465287	0.0016795897	0.004883651	0.0030534544	0.0010254191	0.0025976435	0.0	0.00060176867
VVX04335	0.9957029	3.376847e-06	0.0006452425	0.0023355042	0.00212031	0.0041918852	0.0029062554	0.0010207628	0.0024174755	0.0	0.0005933665
VVX04336	0.9953881	2.391629e-05	0.0008248128	0.0024207353	0.0019950331	0.004241796	0.0043725832	0.00056353636	0.0015085686	0.0005838601	0.00089403795
VVX04337	0.99768585	4.3746923e-06	0.0002812832	0.0002214925	0.0015934157	0.0029926521	0.003047586	0.0	0.0005712016	0.0	0.0
VVX04338	0.82997495	0.00070612313	0.022177873	0.038201842	0.05057034	0.055334896	0.06786823	0.08186978	0.075405315	0.0816223	0.08394351
VVX04339	0.99686867	7.943242e-06	0.0002511239	0.0011010529	0.0019073746	0.003885882	0.0028321657	0.00038461538	0.00049417344	0.0	0.00089855003
VVX04340	0.96266466	0.00015893888	0.0058500166	0.007928085	0.011361943	0.016154232	0.016270965	0.015166102	0.017222434	0.015141735	0.018921316
VVX04341	0.43022227	0.0024103874	0.076985255	0.12910603	0.17166921	0.2053444	0.23794056	0.24660353	0.25844055	0.2755695	0.27361187
VVX04342	0.46928373	0.0017846219	0.06507674	0.111805275	0.14875333	0.19168721	0.21601321	0.23152603	0.24270725	0.26044586	0.26366073
VVX04345	0.5542989	0.0017021684	0.05666776	0.095392965	0.12720829	0.16441381	0.17233837	0.19027966	0.20554326	0.22300257	0.2216287
VVX04346	0.9986319	1.5200583e-05	0.00036682287	0.00092888565	0.000105727406	0.00023014582	0.00024938866	0.0	0.0015324443	0.0012954181	0.0
VVX04347	0.29801247	0.0020972711	0.081481315	0.13892362	0.18792938	0.23759331	0.27883747	0.3118149	0.32667542	0.3531619	0.3568019
VVX04353	0.785637	0.0007794475	0.026961906	0.045584574	0.05977384	0.07015494	0.09197867	0.091756456	0.104855105	0.095065355	0.11267664
VVX04355	0.9990199	2.689194e-06	0.00030721334	0.0011947799	0.0009180789	0.00021061602	0.0	0.00029325802	0.0011400891	0.0	0.0
VVX04357	0.99630797	1.0392762e-05	0.0011246093	0.00064656435	0.0015078448	0.0046164203	0.0026816027	0.00074773584	0.002489488	0.0	0.0
VVX04358	0.60910904	0.0015034851	0.0519909	0.0881611	0.12363035	0.13983244	0.15094326	0.16389254	0.18571085	0.19294457	0.18820083
VVX04359	0.44680822	0.0021019548	0.07224886	0.111176774	0.16214386	0.1857959	0.22356975	0.24359773	0.2657742	0.2706982	0.26969877
VVX04360	0.99714017	7.577116e-06	0.0009685807	0.0014909734	0.0015545026	0.004124974	0.0029218125	0.0	0.0006271133	0.0	0.0
VVX04361	0.6018294	0.001569001	0.054819796	0.090543896	0.11396065	0.15050478	0.15033805	0.18130817	0.1813419	0.1873927	0.19857791
VVX04362	0.9993237	5.4214133e-06	7.3470095e-05	0.00014677455	0.0	0.00022419088	0.00016264556	0.0	0.0005610844	0.00031219513	0.0005910586
VVX04363	0.9961403	4.6598147e-06	0.00047721004	0.0024793334	0.0021591545	0.0039641154	0.002929281	0.0008462935	0.0019686744	0.00011086195	0.0
VVX04369	0.994971	2.2916005e-05	0.0013489227	0.002425605	0.0025951737	0.004466243	0.003434641	0.0016209836	0.0019626895	0.0005546958	0.0007809744
VVX04381	0.9966877	1.0852365e-05	0.00077468884	0.001609954	0.0019000366	0.003993366	0.002806658	0.0	0.0012456443	0.0	0.00060305663
VVX04383	0.9969854	3.3705394e-06	0.0002957923	0.0009895308	0.0014403389	0.004387894	0.002928094	0.0	0.00071058806	0.0	0.0006021713
VVX04384	0.997474	3.8946996e-06	0.00033483648	0.0007061694	0.0014573969	0.0028841873	0.0030083966	0.0	0.0011282682	0.0	0.0
VVX11749	0.9966524	7.1324766e-06	0.00022239926	0.001506862	0.00061902264	0.0035683252	0.00421443	0.0022462218	0.0	0.0	0.0
VVX11750	0.9969349	4.67844e-06	0.00033901646	0.000969006	0.00044583261	0.004054716	0.0027799187	0.0024843747	0.00015622804	0.0	0.0
VVX11751	0.9973328	2.2233319e-06	0.00025983414	0.0008174571	0.0003914157	0.0016831709	0.004359814	0.0020281891	0.0	0.0	0.0
VVX11792	0.99846286	5.1680186e-06	0.0002105922	0.0005704042	0.00049450964	0.00068755675	0.0019932727	0.00052300893	0.0	0.0	0.00096505764
VVX11820	0.9959676	6.885694e-06	0.0005313801	0.0012553154	0.002875216	0.0054233987	0.0033139987	0.002213445	0.0	0.0	0.0
VVX11821	0.99609053	3.4641614e-06	0.00027726652	0.0014946649	0.0028725122	0.0050142175	0.0042251484	0.0010322448	0.0002513497	0.0	0.0
VVX11822	0.999049	9.841683e-06	0.00015474456	8.775449e-05	7.455537e-05	9.892187e-05	0.00094817765	0.0007567858	0.00046562625	0.0004832653	0.0
VVX11824	0.9404893	0.00016774115	0.0067075496	0.015294587	0.01959421	0.023729937	0.025253508	0.029727735	0.02428155	0.026589496	0.02660242
VVX11827	0.6571601	0.0010783236	0.043374386	0.06992762	0.09725783	0.12721051	0.13983768	0.14074554	0.16636053	0.18095519	0.15463963
VVX11828	0.5866936	0.001149504	0.054065477	0.079124704	0.12487989	0.14382115	0.1567892	0.18286024	0.2034959	0.18888739	0.21415709
VVX11833	0.99961346	2.8251e-06	5.9987487e-05	0.00012782628	0.0	0.00017340342	0.0010456761	0.0	0.0	0.0	0.0
VVX11843	0.9977366	9.991754e-06	0.00026917437	0.00045884526	0.0006462861	0.00045874808	0.001498362	0.00055235176	0.0012442189	0.00016365273	0.002035708
VVX11847	0.99601763	1.4087379e-05	0.00026355643	0.0009332684	0.0011824312	0.0020166296	0.0035389233	0.0031505919	0.00086065877	0.0013063806	0.00033016142
VVX11848	0.99660474	1.9462206e-05	0.0010217768	0.00084074814	0.00040608319	0.0011580625	0.0008350615	0.0021871617	0.0026467238	0.001905841	0.00039177385
VVX11849	0.87351876	0.00035745182	0.016335104	0.02881809	0.036433987	0.049728885	0.05168587	0.058095694	0.05510147	0.06359754	0.056890383
VVX11874	0.79546916	0.0005187517	0.027169831	0.04641837	0.06333088	0.065580755	0.0871807	0.0898782	0.097436436	0.08993543	0.10518223
VVX11905	0.9951422	6.1065402e-06	0.0002927741	0.0027111603	0.0022695966	0.0050113974	0.0041889558	0.0021606795	0.0006270507	0.0009430473	9.767376e-05
VVX11906	0.9973754	3.0201907e-06	0.00024895885	0.00066210976	0.0010323797	0.0034594473	0.0022963707	0.0020247437	0.0	0.0	0.0
VVX11907	0.99830765	3.341431e-06	0.00017303346	0.00051890203	0.00020047111	0.00065963774	0.0022016424	0.0010097102	0.00071623607	0.0	0.00033016142
VVX11910	0.80783045	0.00053730624	0.024379853	0.033894293	0.05576014	0.057905544	0.07439672	0.08493233	0.09457248	0.08668587	0.108632706
VVX11912	0.9959474	1.2778118e-05	2.3410033e-05	0.0025682112	0.002572296	0.0042341477	0.0038004506	0.0023746851	0.0	0.0	9.620278e-05
VVX11916	0.99947226	4.5024476e-06	0.0	0.00013559322	0.0	0.00027782688	0.0010118772	0.0003887212	0.0	0.0	0.0
VVX11917	0.99940234	3.9895785e-06	0.00010604046	0.00026679222	0.0	0.00027676398	0.0011025275	0.00042201512	0.0	0.0	0.0
VVX11920	0.4350176	0.0013014774	0.06368359	0.10871405	0.15576549	0.19177313	0.22217922	0.2463048	0.26159683	0.28950018	0.28906465
VVX11924	0.78356093	0.00044700113	0.02249219	0.038547445	0.055891298	0.06577664	0.08490634	0.09606808	0.09933812	0.116765834	0.11384954
VVX11926	0.5304065	0.0011350949	0.058378253	0.09269032	0.13107258	0.15098286	0.2012844	0.2109475	0.2266741	0.21719266	0.2382843
VVX11928	0.7814613	0.00064410665	0.032954436	0.04531171	0.060662895	0.084267095	0.07454439	0.10357567	0.11393179	0.09568599	0.10671607
VVX11932	0.7768902	0.000633775	0.029920187	0.04814228	0.0663706	0.07742545	0.0977286	0.09424851	0.10595332	0.1062681	0.10674657
VVX11934	0.9989869	5.9725485e-06	0.00013116733	0.000624674	0.0009599304	0.00021889391	0.00087723124	0.0011149987	0.0	0.0	0.0
VVX11958	0.9962403	2.6867858e-06	6.3519285e-05	0.0019633006	0.0023796	0.0036571075	0.0038104334	0.002457962	0.0	0.0	0.0
VVX11983	0.99894685	2.0313119e-06	0.00023071309	0.00022443035	0.000212186	0.00043539624	0.0015379406	0.0008378119	0.0	0.0	0.00024866764
VVX11997	0.8155099	0.00041236848	0.0229585	0.039087333	0.053761326	0.069847114	0.07570241	0.08811511	0.0762803	0.08957522	0.08976059
VVX12008	0.99598867	5.028222e-06	0.00020485462	0.0026028885	0.0024280152	0.0042988043	0.0038386423	0.002296595	0.0	0.0	0.0
VVX12009	0.99643683	3.0854192e-06	6.3519285e-05	0.0023883309	0.0028636637	0.0036711053	0.0032357606	0.0018500013	0.0	0.0	0.0
VVX12022	0.97959954	5.9293467e-05	0.0028127118	0.0066306917	0.007915021	0.011953729	0.011272867	0.010514869	0.008228887	0.006257377	0.005555614
VVX12027	0.966739	9.148206e-05	0.004039237	0.008888829	0.0082919365	0.01344843	0.01742284	0.015595242	0.013617839	0.015347478	0.013783425
VVX12042	0.9990818	1.8805925e-06	5.8334037e-05	0.00013559322	0.00042703905	0.00030233664	0.0010979277	0.0004168476	0.0004536862	0.00024247322	0.0
VVX12045	0.850375	0.00080126873	0.013457621	0.027134012	0.038386457	0.045565046	0.06396156	0.06256442	0.06916592	0.07316151	0.08516088
VVX12046	0.56645226	0.0026760132	0.061019987	0.09148205	0.11741871	0.15413174	0.17212199	0.18144505	0.20271598	0.2151541	0.22167589
VVX12050	0.99764955	5.8664923e-06	0.0005263583	0.0005273519	0.00030384943	0.0007292526	0.0015563517	0.0023589986	0.0008381	0.0005642906	0.0005295091
VVX12052	0.9948165	2.1184123e-05	0.00057145255	0.0007804295	0.0038715536	0.0035288197	0.006092293	0.0008976502	0.0008712725	0.0006580026	0.001459768
VVX12053	0.9685641	0.00020886626	0.004103479	0.005662048	0.008325857	0.011112842	0.01264962	0.01404491	0.014923947	0.016618809	0.01460076
VVX12055	0.9986931	3.1617187e-06	0.00021334754	0.00021392631	0.0002648685	0.0	0.00039446048	0.0019572866	0.00062325853	0.0005563573	0.0
VVX12058	0.9983942	5.457763e-06	0.0002781079	0.0006833199	0.00030038576	0.00035830337	0.000317468	0.0024355364	0.00055330904	0.0005675369	0.0
VVX12063	0.9968119	6.232386e-06	0.00020414592	0.0014221306	0.0011015097	0.0030170092	0.0053236554	9.387321e-05	0.0007636834	0.0	0.0
VVX12075	0.84819794	0.001012607	0.015407958	0.034423314	0.041091025	0.057559773	0.070392594	0.0781134	0.065587185	0.06406367	0.0708326
VVX12077	0.9989967	5.006292e-06	0.000346871	0.00040249014	0.00046652002	0.0	0.00039261123	0.0	0.0010019089	0.00029346923	0.0005873411
VVX12078	0.99886036	4.4616454e-06	0.00035298202	0.00036023016	0.00024405253	0.00010442047	0.0004644319	0.00018902475	0.0012867835	0.00023395132	0.0005875361
VVX12079	0.60473615	0.002666441	0.04567654	0.083743215	0.11560491	0.13416654	0.16117454	0.17363043	0.19271116	0.18809918	0.19391516
VVX12080	0.9988238	6.287036e-06	0.0003727106	0.0005265562	0.0003145795	0.00012321614	0.00035664588	0.00029156698	0.0012984157	0.00018459428	0.000587471
VVX12082	0.9988883	3.1143766e-06	0.00036556995	0.00018577381	0.00026401176	0.00019644746	0.00032796507	0.0	0.00091775996	0.00078976527	0.0005874182
VVX12083	0.6988693	0.0017750291	0.042207375	0.07184307	0.0818343	0.10770081	0.12329706	0.13261169	0.14438683	0.14965019	0.13747087
VVX12084	0.9986464	2.8497252e-06	0.00024886982	0.00032267094	0.0002463163	0.0	0.0004859818	0.0023715931	0.00011173223	0.0006806869	0.0
VVX12086	0.86434156	0.0007821958	0.018129027	0.03131081	0.03821143	0.04785466	0.05841996	0.055709023	0.068899214	0.06300391	0.06425267
VVX12090	0.9958571	3.522368e-05	0.0003769347	0.00077660644	0.0021708906	0.0012105833	0.0018637903	0.0025808376	0.0016325568	0.0023644066	0.0008581751
VVX12095	0.99880743	3.5212224e-06	0.00015830791	0.00038949327	0.00026502128	0.0	0.0003870379	0.0019061195	0.00029480777	0.0005512832	0.0
VVX12102	0.9984815	4.045744e-06	0.00056827534	0.00010211119	0.00020590852	0.00014988372	0.00036601967	0.002338993	0.000776283	0.00054571696	0.0
VVX12105	0.60238206	0.0024566068	0.054659527	0.09466759	0.11238999	0.13537183	0.15600458	0.18374306	0.17544754	0.18728891	0.20638481
VVX12112	0.9925741	2.6962942e-05	0.0014914477	0.003209666	0.0034843541	0.0033147463	0.006503627	0.004033852	0.0011880983	0.0019519898	0.0018429622
VVX12113	0.765892	0.001347525	0.022531688	0.05129591	0.062792055	0.078122355	0.100795686	0.10876982	0.118978925	0.11363057	0.10329231
VVX12116	0.9988654	1.9436754e-06	0.00010702182	0.0001875568	0.0002608964	0.0	0.0003773015	0.0019130622	0.00022592016	0.00056689203	0.0
VVX12118	0.9986685	4.3839723e-06	0.0003618198	0.00035202244	0.0003795106	7.63619e-05	0.000383898	0.0003190425	0.001364857	0.00040585903	0.00074790366
VVX12126	0.9989907	6.194378e-06	0.00033071087	0.00014658601	0.00024817197	0.00046328886	0.00077280146	0.0	0.0006575175	0.00024829738	0.0005838227
VVX12127	0.99886024	7.3403894e-06	0.0005366107	0.00030892453	0.00023230692	0.00022085235	0.0014537772	0.00088710117	0.00055399013	0.0	0.0
VVX12129	0.99050605	5.188533e-05	0.0009110052	0.0033274207	0.002786694	0.0033843683	0.0034584757	0.005809356	0.00409099	0.0042957254	0.0036336
VVX12145	0.99943674	6.947537e-06	0.00030290542	0.0003730399	0.00038837103	0.0	0.00050849613	0.00032019682	0.00036535462	0.0	0.0
VVX12150	0.99811816	1.1439079e-05	0.00044554673	0.00066893024	0.0009445087	0.00015111508	0.0009103184	0.00074791815	0.0012868765	0.00048882735	0.00086693384
VVX12151	0.9991314	4.491329e-06	0.00035905442	0.0002943106	0.00034059366	0.0004415607	0.00037962006	0.0	0.00050404033	0.00022063583	0.00058753486
VVX12155	0.99700403	4.3538694e-05	0.0003129944	0.0010721735	0.0020141471	0.0016702194	0.0038474526	0.001440919	0.00039612365	0.0003755889	0.0
cambodia127	0.9982023	1.0372476e-05	0.0005379766	0.0005984533	0.00057089096	0.00036102562	0.0008990077	0.00076270726	0.0005045322	0.00093999197	0.0010075718
cambodia15	0.4936448	0.005476169	0.07263817	0.12112269	0.16592519	0.18574253	0.21225725	0.22017725	0.2322135	0.23416251	0.2366411
cambodia8	0.6910161	0.003088414	0.045192257	0.073144734	0.10115448	0.11271884	0.12499372	0.1372193	0.14330633	0.1416893	0.14576393
india_C0924_Day_0	0.9957055	3.493725e-05	4.812558e-05	0.0028375562	0.002509006	0.0044500185	0.0030809275	0.0028755146	0.0	0.0	0.0006357966
india_C1050	0.99757093	3.368765e-05	0.00033505168	0.0007662554	0.00019789065	0.0020614734	0.0021979453	0.0018454018	0.0005090568	0.00050344924	0.00013101644
malagasy15	0.8165109	0.0021247796	0.02838917	0.046217535	0.0612407	0.06843321	0.07117008	0.081172146	0.08480094	0.08949918	0.08076549
malagasy19	0.6745582	0.0032879638	0.05172824	0.085807204	0.10632322	0.11906722	0.12752603	0.1514206	0.1443874	0.16034476	0.1406722
malagasy8	0.86101556	0.0014102459	0.023322688	0.041005805	0.05389726	0.061958488	0.061998498	0.060369004	0.058024794	0.060196273	0.054570474
mauritania	0.9912818	6.609898e-05	0.0009896421	0.0018857914	0.004159338	0.0035434312	0.0039081518	0.002893857	0.00363468	0.0032289452	0.0049426802
